,x,y,curvature,dist
1060,16.736048767840536,-25.522795360007592,-0.06798361355321635,0.049009653787623036
1061,16.688553463987144,-25.53492018572115,-0.06766702679292785,0.04901851983394279
1062,16.641008958624134,-25.546887146915022,-0.06734684072788345,0.04902742243305104
1063,16.593442870207042,-25.558690433193576,-0.06702308654775001,0.04900867611225783
1064,16.5458291268941,-25.570337651191927,-0.06669580126533096,0.04901761152251245
1065,16.4981684740235,-25.581829609738268,-0.06636502796733003,0.04902655345098749
1066,16.450488607604218,-25.593160759334673,-0.06603081602457249,0.049007801551760495
1067,16.40276337316061,-25.604338440138807,-0.06569322135923691,0.049016717055067015
1068,16.354993514769017,-25.615363459609533,-0.06535233022422918,0.049025609889960346
1069,16.30720680216567,-25.62623052489468,-0.06500824101609202,0.04900676493451332
1070,16.259377002074366,-25.636946713934154,-0.06466105550908975,0.049015573895489065
1071,16.21150485731101,-25.647512832818965,-0.0643108792280027,0.04902433184176396
1072,16.16361820751931,-25.65792384109784,-0.06395782189082602,0.049005309117029695
1073,16.115690744449402,-25.668186558745504,-0.06360199778301821,0.04901392750875063
1074,16.06772320965817,-25.67830179048676,-0.063243526196682,0.0490224673708648
1075,16.019743508883472,-25.68826474403314,-0.06288253182661889,0.04900318489441723
1076,15.97172526272223,-25.698081985640002,-0.06251914520278648,0.049011531267339564
1077,15.923669211473744,-25.70775431866743,-0.062153452426028995,0.04901977241675744
1078,15.875603323163064,-25.71727719475873,-0.061785533100559585,0.04900015089920599
1079,15.827501151047954,-25.726656930688645,-0.06141546578064118,0.049008146346363586
1080,15.77936343417156,-25.73589432845409,-0.061043328030867185,0.04901601068578392
1081,15.731190911577034,-25.74499019005198,-0.06066919649258072,0.04902373538734215
1082,15.683011628857248,-25.753940286297286,-0.06029314692708566,0.049003545853269666
1083,15.634799055820567,-25.762750608343982,-0.05991525428539453,0.04901095768686398
1084,15.586553930255395,-25.77142195682732,-0.05953559273510189,0.04901820503974765
1085,15.538276989950145,-25.779955132382607,-0.05915423571683967,0.04902527970643677
1086,15.489996351334131,-25.78834621755864,-0.05877125596785651,0.04900439139099021
1087,15.44168540750622,-25.79660088533567,-0.05838672557443845,0.049011088884585136
1088,15.393344895001515,-25.804719934988903,-0.05800071718044355,0.04901758986822271
1089,15.344975550355079,-25.812704165793573,-0.05761332873931518,0.049023886454133185
1090,15.296605554112674,-25.82054996460669,-0.05722465534890755,0.049002174395699004
1091,15.248208229392214,-25.828262693669675,-0.05683478925250667,0.04900803229773906
1092,15.199784311476886,-25.83584315089918,-0.0564438198422301,0.04901366297348851
1093,15.151334535649893,-25.843292134211865,-0.05605183366791895,0.04901905884529938
1094,15.102859637194404,-25.85061044152441,-0.055658914439775505,0.049024212407652035
