,x,y,curvature,dist
1799,-16.772256747177398,-19.995445741533665,-0.22731527361665316,0.04900656800193927
1800,-16.759237655108716,-19.948184847695345,-0.22098444827105052,0.049021310107847875
1801,-16.74571306570049,-19.901087377801403,-0.21485032484275582,0.04900087947243255
1802,-16.73168576836241,-19.854109956413446,-0.20890457547614175,0.0490269639165284
1803,-16.71718096758276,-19.807287972132258,-0.20314852316350787,0.04901721593160053
1804,-16.70220782490691,-19.760604252084804,-0.19775050180275094,0.049026163617607595
1805,-16.686786982762182,-19.714080723075256,-0.19300791268391698,0.049012662893938484
1806,-16.670923492037105,-19.6676961508853,-0.18879919108779983,0.04902222837886912
1807,-16.65462917605483,-19.621454510068926,-0.18507356267691816,0.049028502717507576
1808,-16.637924244322445,-19.575385453218974,-0.181789049833565,0.04900421148460295
1809,-16.620807556516397,-19.52946191703209,-0.17890549331086816,0.04900971513238696
1810,-16.603285821859362,-19.48368257316057,-0.17639017967782294,0.04901795090268792
1811,-16.585375275844324,-19.438072593532667,-0.17421605098975657,0.04900059081495539
1812,-16.567069039309207,-19.392600189452633,-0.17235706664755432,0.04901895377195982
1813,-16.548380951448355,-19.347288244472107,-0.17079305802551586,0.049014456906234426
1814,-16.52931261145372,-19.302130750858826,-0.16950544380830262,0.049018372265759565
1815,-16.50987652750645,-19.2571489484491,-0.1684788721242502,0.049001264343208
1816,-16.490059813752225,-19.21230701201893,-0.16769893446687148,0.04902551791490147
1817,-16.46987287569592,-19.167624748889207,-0.16715450154383868,0.04903077713521226
1818,-16.449325979099793,-19.123121460062947,-0.16683580643881926,0.04901752417335454
1819,-16.428415801854843,-19.07878772969716,-0.16673431548332618,0.049017498513912405
1820,-16.40715150810328,-19.03464191583437,-0.16684300390732756,0.04900023541128118
1821,-16.385514154595963,-18.990645617579663,-0.16715637531322042,0.0490290661436436
1822,-16.363525333913238,-18.946844728066864,-0.16766968994383133,0.049010469872563495
1823,-16.341178567353236,-18.903228502752995,-0.16837956359963596,0.04900768395177847
1824,-16.31846623764492,-18.859786108060256,-0.16928388670193936,0.04902133798071024
1825,-16.295394673882335,-18.816534674389626,-0.17038099388706782,0.04902023632150204
1826,-16.271970154589127,-18.773491128048,-0.17166989072885125,0.04900464249213033
1827,-16.248183345593162,-18.73064443725013,-0.1731512441089919,0.0490066443917429
1828,-16.224023860876528,-18.687983801150352,-0.17482683662472703,0.04902663127536929
1829,-16.199512412636707,-18.645553816328476,-0.17669699308534872,0.04900117046355148
1830,-16.174621759690847,-18.603316299983067,-0.17876632904444725,0.04902603788906425
1831,-16.149372334949966,-18.561315833402006,-0.18103644454148018,0.049005842945227425
1832,-16.123751953845098,-18.51954218275982,-0.18351232643426926,0.049004508118478216
1833,-16.097747466246574,-18.477985704609278,-0.18620006161530375,0.049022181219712545
1834,-16.07136204299648,-18.436664219618432,-0.18910490459429505,0.049027091306085874
1835,-16.044598869637692,-18.395595616426778,-0.19223268925732753,0.04901935960766989
1836,-16.01744342081908,-18.354771477288473,-0.19559208407637452,0.04903089573854331
1837,-15.989898226523241,-18.31421045822408,-0.1991905489993868,0.04902992959751996
1838,-15.961965845448717,-18.273931352917653,-0.2030361575303065,0.04901657104264361
1839,-15.933630460640508,-18.233927385364737,-0.2071403334150814,0.049022560645115766
1840,-15.904894023002859,-18.194218363174034,-0.21151290070816572,0.04901621457685432
1841,-15.875739679328706,-18.154799100425873,-0.21616742255443955,0.049029114112730865
1842,-15.846168811957503,-18.11569063667345,-0.22111559352227242,0.049029665858130914
1843,-15.81618285867814,-18.0769142970695,-0.22636980851968172,0.04901797534734489
1844,-15.785763818901778,-18.038467338539576,-0.2319468131689298,0.049025366914665816
1845,-15.754912606910285,-18.000372586097132,-0.23786100439073868,0.04902047985276255
1846,-15.723630205918226,-17.962653232011853,-0.2441274948336889,0.04900345176044856
1847,-15.691897544315772,-17.92530944574619,-0.25076638704145254,0.049005307723055405
1848,-15.659694796025466,-17.888343158251036,-0.2577993655514383,0.04902574230568279
1849,-15.627042470587968,-17.851803568432942,-0.26524017743527784,0.04900322418526003
