3.54904,-0.75818,20.1316
3.572,-0.757143,20.1321
3.59334,-0.756171,20.1326
3.61476,-0.755188,20.1331
3.63623,-0.754196,20.1336
3.65777,-0.753193,20.134
3.67938,-0.75218,20.1345
3.70105,-0.751157,20.1349
3.72278,-0.750124,20.1354
3.74457,-0.749081,20.1358
3.76642,-0.748029,20.1362
3.78834,-0.746966,20.1366
3.81031,-0.745894,20.137
3.83235,-0.744813,20.1374
3.85444,-0.743722,20.1378
3.8766,-0.742621,20.1382
3.89881,-0.741511,20.1385
3.92109,-0.740392,20.1389
3.94342,-0.739263,20.1392
3.96581,-0.738126,20.1395
3.98826,-0.736979,20.1398
4.01076,-0.735823,20.1402
4.03332,-0.734658,20.1404
4.05594,-0.733484,20.1407
4.07861,-0.732302,20.141
4.10134,-0.73111,20.1413
4.12412,-0.72991,20.1415
4.14696,-0.728701,20.1417
4.16985,-0.727484,20.142
4.1928,-0.726258,20.1422
4.2158,-0.725024,20.1424
4.23885,-0.723781,20.1426
4.26195,-0.72253,20.1428
4.28511,-0.721271,20.1429
4.30831,-0.720003,20.1431
4.33157,-0.718728,20.1432
4.35488,-0.717444,20.1434
4.37824,-0.716152,20.1435
4.40165,-0.714853,20.1436
4.4251,-0.713546,20.1437
4.44861,-0.712231,20.1437
4.47216,-0.710908,20.1438
4.49577,-0.709578,20.1439
4.51942,-0.70824,20.1439
4.54312,-0.706894,20.1439
4.56686,-0.705541,20.1439
4.59065,-0.704181,20.1439
4.61449,-0.702814,20.1439
4.63837,-0.701439,20.1439
4.6623,-0.700057,20.1439
4.68627,-0.698668,20.1438
4.71029,-0.697272,20.1437
4.73435,-0.695869,20.1437
4.75846,-0.694459,20.1436
4.7826,-0.693043,20.1434
4.80679,-0.691619,20.1433
4.83102,-0.690189,20.1432
4.8553,-0.688753,20.143
4.87961,-0.68731,20.1429
4.90397,-0.68586,20.1427
4.92836,-0.684404,20.1425
4.9528,-0.682942,20.1423
4.97727,-0.681473,20.142
5.00179,-0.679998,20.1418
5.02634,-0.678517,20.1415
5.05093,-0.67703,20.1412
5.07556,-0.675537,20.141
5.10023,-0.674038,20.1406
5.12493,-0.672533,20.1403
5.14967,-0.671022,20.14
5.17445,-0.669506,20.1396
5.19926,-0.667984,20.1393
5.22411,-0.666456,20.1389
5.24899,-0.664923,20.1385
5.27391,-0.663385,20.1381
5.29886,-0.661841,20.1376
5.32384,-0.660292,20.1372
5.34886,-0.658737,20.1367
5.37391,-0.657177,20.1362
5.39899,-0.655612,20.1357
5.42411,-0.654043,20.1352
5.44925,-0.652468,20.1347
5.47443,-0.650888,20.1341
5.49964,-0.649303,20.1335
5.52488,-0.647714,20.133
5.55014,-0.64612,20.1323
5.57544,-0.644521,20.1317
5.60077,-0.642918,20.1311
5.62612,-0.64131,20.1304
5.6515,-0.639698,20.1298
5.67691,-0.638081,20.1291
5.70235,-0.63646,20.1283
5.72782,-0.634835,20.1276
5.75331,-0.633206,20.1269
5.77882,-0.631573,20.1261
5.80436,-0.629935,20.1253
5.82993,-0.628294,20.1245
5.85552,-0.626649,20.1237
5.88114,-0.625,20.1228
5.90678,-0.623347,20.122
5.93244,-0.62169,20.1211
5.95813,-0.62003,20.1202
5.98383,-0.618366,20.1193
6.00957,-0.616699,20.1184
6.03532,-0.615029,20.1174
6.06109,-0.613355,20.1164
6.08688,-0.611678,20.1154
6.1127,-0.609997,20.1144
6.13853,-0.608314,20.1134
6.16439,-0.606627,20.1123
6.19026,-0.604937,20.1113
6.21615,-0.603245,20.1102
6.24206,-0.601549,20.109
6.26799,-0.599851,20.1079
6.29394,-0.59815,20.1068
6.3199,-0.596447,20.1056
6.34588,-0.59474,20.1044
6.37187,-0.593032,20.1032
6.39788,-0.59132,20.1019
6.42391,-0.589607,20.1007
6.44995,-0.587891,20.0994
6.47601,-0.586173,20.0981
6.50208,-0.584452,20.0968
6.52816,-0.58273,20.0954
6.55426,-0.581005,20.0941
6.58036,-0.579278,20.0927
6.60649,-0.57755,20.0913
6.63262,-0.57582,20.0898
6.65876,-0.574088,20.0884
6.68492,-0.572354,20.0869
6.71108,-0.570618,20.0854
6.73726,-0.568881,20.0839
6.76345,-0.567143,20.0823
6.78964,-0.565403,20.0808
6.81585,-0.563661,20.0792
6.84206,-0.561919,20.0776
6.86828,-0.560175,20.076
6.89451,-0.558429,20.0743
6.92074,-0.556683,20.0726
6.94699,-0.554936,20.0709
6.97323,-0.553188,20.0692
6.99949,-0.551439,20.0675
7.02575,-0.549689,20.0657
7.05201,-0.547938,20.0639
7.07828,-0.546187,20.0621
7.10456,-0.544435,20.0602
7.13084,-0.542682,20.0584
7.15712,-0.540929,20.0565
7.1834,-0.539175,20.0546
7.20969,-0.537422,20.0526
7.23598,-0.535667,20.0507
7.26227,-0.533913,20.0487
7.28856,-0.532159,20.0467
7.31485,-0.530404,20.0447
7.34114,-0.528649,20.0426
7.36743,-0.526895,20.0405
7.39373,-0.52514,20.0384
7.42002,-0.523386,20.0363
7.44631,-0.521632,20.0341
7.4726,-0.519878,20.032
7.49888,-0.518125,20.0297
7.52517,-0.516372,20.0275
7.55145,-0.51462,20.0253
7.57772,-0.512868,20.023
7.604,-0.511117,20.0207
7.63026,-0.509367,20.0183
7.65653,-0.507617,20.016
7.68279,-0.505869,20.0136
7.70904,-0.504121,20.0112
7.73529,-0.502374,20.0087
7.76153,-0.500629,20.0063
7.78776,-0.498884,20.0038
7.81399,-0.497141,20.0013
7.84021,-0.495399,19.9987
7.86642,-0.493658,19.9962
7.89262,-0.491919,19.9936
7.91881,-0.490181,19.9909
7.945,-0.488445,19.9883
7.97117,-0.48671,19.9856
7.99733,-0.484978,19.9829
8.02349,-0.483246,19.9802
8.04963,-0.481517,19.9774
8.07576,-0.47979,19.9746
8.10188,-0.478064,19.9718
8.12798,-0.476341,19.969
8.15408,-0.474619,19.9661
8.18016,-0.4729,19.9632
8.20622,-0.471183,19.9603
8.23227,-0.469468,19.9573
8.25831,-0.467756,19.9544
8.28433,-0.466046,19.9514
8.31034,-0.464339,19.9483
8.33633,-0.462634,19.9453
8.36231,-0.460931,19.9422
8.38827,-0.459232,19.939
8.41421,-0.457535,19.9359
8.44013,-0.455841,19.9327
8.46604,-0.45415,19.9295
8.49192,-0.452462,19.9263
8.51779,-0.450777,19.923
8.54364,-0.449095,19.9197
8.56947,-0.447417,19.9164
8.59528,-0.445741,19.913
8.62107,-0.444069,19.9096
8.64684,-0.4424,19.9062
8.67259,-0.440735,19.9028
8.69831,-0.439073,19.8993
8.72402,-0.437415,19.8958
8.75047,-0.435711,19.8922
8.77689,-0.434011,19.8885
8.8033,-0.432314,19.8848
8.82968,-0.430622,19.881
8.85603,-0.428933,19.8773
8.88236,-0.427249,19.8735
8.90867,-0.425568,19.8697
8.93496,-0.423891,19.8658
8.96122,-0.422218,19.8619
8.98747,-0.420549,19.858
9.01369,-0.418884,19.854
9.03988,-0.417222,19.8501
9.06606,-0.415565,19.8461
9.09221,-0.413912,19.842
9.11834,-0.412262,19.838
9.14445,-0.410616,19.8339
9.17053,-0.408975,19.8297
9.1966,-0.407337,19.8256
9.22264,-0.405703,19.8214
9.24867,-0.404073,19.8172
9.27467,-0.402448,19.8129
9.30065,-0.400826,19.8087
9.32661,-0.399208,19.8044
9.35255,-0.397593,19.8001
9.37847,-0.395983,19.7957
9.40437,-0.394377,19.7913
9.43025,-0.392775,19.7869
9.45611,-0.391177,19.7825
9.48195,-0.389582,19.7781
9.50777,-0.387992,19.7736
9.53357,-0.386406,19.7691
9.55935,-0.384823,19.7645
9.58511,-0.383245,19.76
9.61086,-0.381671,19.7554
9.63658,-0.3801,19.7508
9.66229,-0.378534,19.7461
9.68797,-0.376971,19.7415
9.71364,-0.375413,19.7368
9.73929,-0.373858,19.7321
9.76492,-0.372308,19.7274
9.79054,-0.370762,19.7226
9.81613,-0.369219,19.7178
9.84171,-0.367681,19.713
9.86727,-0.366146,19.7082
9.89281,-0.364616,19.7033
9.91834,-0.36309,19.6984
9.94385,-0.361567,19.6935
9.96934,-0.360049,19.6886
9.99482,-0.358535,19.6837
10.0203,-0.357024,19.6787
10.0457,-0.355518,19.6737
10.0711,-0.354016,19.6687
10.0966,-0.352518,19.6637
10.1219,-0.351024,19.6586
10.1473,-0.349534,19.6535
10.1727,-0.348048,19.6484
10.198,-0.346566,19.6433
10.2234,-0.345088,19.6382
10.2487,-0.343614,19.633
10.274,-0.342144,19.6278
10.2993,-0.340679,19.6226
10.3245,-0.339217,19.6174
10.3498,-0.33776,19.6122
10.375,-0.336306,19.6069
10.4003,-0.334857,19.6016
10.4255,-0.333411,19.5963
10.4507,-0.33197,19.591
10.4759,-0.330533,19.5857
10.501,-0.3291,19.5803
10.5262,-0.327671,19.5749
10.5513,-0.326246,19.5695
10.5765,-0.324826,19.5641
10.6016,-0.323409,19.5587
10.6267,-0.321997,19.5532
10.6518,-0.320588,19.5478
10.6769,-0.319184,19.5423
10.7019,-0.317784,19.5368
10.727,-0.316388,19.5313
10.752,-0.314996,19.5257
10.777,-0.313608,19.5202
10.8021,-0.312224,19.5146
10.8271,-0.310845,19.509
10.8521,-0.309469,19.5034
10.8771,-0.308098,19.4978
10.902,-0.306731,19.4922
10.927,-0.305368,19.4865
10.9519,-0.304009,19.4809
10.9769,-0.302655,19.4752
11.0018,-0.301304,19.4695
11.0267,-0.299958,19.4638
11.0516,-0.298616,19.4581
11.0765,-0.297278,19.4523
11.1014,-0.295944,19.4466
11.1263,-0.294614,19.4408
11.1511,-0.293289,19.435
11.176,-0.291968,19.4292
11.2008,-0.290651,19.4234
11.2257,-0.289338,19.4176
11.2505,-0.288029,19.4118
11.2753,-0.286724,19.4059
11.3001,-0.285424,19.4001
11.3249,-0.284128,19.3942
11.3497,-0.282836,19.3883
11.3745,-0.281548,19.3824
11.3993,-0.280265,19.3765
11.4241,-0.278985,19.3706
11.4488,-0.27771,19.3647
11.4736,-0.276439,19.3587
11.4983,-0.275173,19.3528
11.523,-0.27391,19.3468
11.5478,-0.272652,19.3408
11.5725,-0.271398,19.3349
11.5972,-0.270148,19.3289
11.6219,-0.268903,19.3229
11.6466,-0.267661,19.3168
11.6713,-0.266424,19.3108
11.696,-0.265192,19.3048
11.7207,-0.263963,19.2987
11.7454,-0.262739,19.2927
11.77,-0.261519,19.2866
11.7947,-0.260303,19.2806
11.8193,-0.259092,19.2745
11.844,-0.257884,19.2684
11.8686,-0.256681,19.2623
11.8933,-0.255483,19.2562
11.9179,-0.254288,19.2501
11.9425,-0.253098,19.244
11.9672,-0.251912,19.2378
11.9918,-0.250731,19.2317
12.0164,-0.249553,19.2256
12.041,-0.24838,19.2194
12.0656,-0.247212,19.2133
12.0902,-0.246047,19.2071
12.1148,-0.244887,19.2009
12.1394,-0.243731,19.1948
12.164,-0.24258,19.1886
12.1886,-0.241433,19.1824
12.2132,-0.24029,19.1762
12.2378,-0.239151,19.17
12.2623,-0.238017,19.1638
12.2869,-0.236887,19.1576
12.3115,-0.235762,19.1514
12.336,-0.23464,19.1452
12.3606,-0.233523,19.139
12.3852,-0.232411,19.1327
12.4097,-0.231303,19.1265
12.4343,-0.230199,19.1203
12.4589,-0.229099,19.114
12.4834,-0.228004,19.1078
12.508,-0.226913,19.1016
12.5325,-0.225827,19.0953
12.5571,-0.224744,19.0891
12.5816,-0.223667,19.0828
12.6062,-0.222593,19.0766
12.6307,-0.221524,19.0703
12.6553,-0.220459,19.0641
12.6798,-0.219399,19.0578
12.7044,-0.218343,19.0515
12.7289,-0.217292,19.0453
12.7535,-0.216244,19.039
12.778,-0.215202,19.0328
12.8026,-0.214163,19.0265
12.8271,-0.213129,19.0202
12.8516,-0.2121,19.014
12.8762,-0.211074,19.0077
12.9007,-0.210054,19.0014
12.9253,-0.209037,18.9952
12.9498,-0.208025,18.9889
12.9744,-0.207018,18.9826
12.999,-0.206015,18.9764
13.0235,-0.205016,18.9701
13.0481,-0.204021,18.9638
13.0726,-0.203032,18.9576
13.0972,-0.202046,18.9513
13.1218,-0.201065,18.9451
13.1463,-0.200088,18.9388
13.1709,-0.199116,18.9326
13.1955,-0.198149,18.9263
13.22,-0.197185,18.9201
13.2446,-0.196226,18.9138
13.2692,-0.195272,18.9076
13.2938,-0.194322,18.9013
13.3184,-0.193377,18.8951
13.3429,-0.192436,18.8888
13.3675,-0.191499,18.8826
13.3921,-0.190567,18.8764
13.4167,-0.189639,18.8702
13.4413,-0.188716,18.8639
13.466,-0.187798,18.8577
13.4906,-0.186883,18.8515
13.5152,-0.185974,18.8453
13.5398,-0.185068,18.8391
13.5644,-0.184168,18.8329
13.5891,-0.183272,18.8267
13.6137,-0.18238,18.8205
13.6384,-0.181493,18.8144
13.663,-0.18061,18.8082
13.6877,-0.179732,18.802
13.7123,-0.178858,18.7959
13.737,-0.177989,18.7897
13.7617,-0.177124,18.7836
13.7863,-0.176264,18.7774
13.811,-0.175408,18.7713
13.8357,-0.174556,18.7651
13.8604,-0.173709,18.759
13.8851,-0.172867,18.7529
13.9098,-0.172029,18.7468
13.9345,-0.171194,18.7407
13.9592,-0.170365,18.7346
13.984,-0.169539,18.7285
14.0087,-0.168718,18.7224
14.0334,-0.167901,18.7163
14.0582,-0.167087,18.7103
14.0829,-0.166278,18.7042
14.1077,-0.165473,18.6981
14.1324,-0.164672,18.6921
14.1572,-0.163875,18.686
14.182,-0.163082,18.68
14.2068,-0.162293,18.674
14.2315,-0.161508,18.6679
14.2563,-0.160727,18.6619
14.2811,-0.159949,18.6559
14.3059,-0.159176,18.6499
14.3307,-0.158406,18.6438
14.3555,-0.157639,18.6378
14.3803,-0.156877,18.6318
14.4051,-0.156118,18.6258
14.43,-0.155362,18.6199
14.4548,-0.154611,18.6139
14.4796,-0.153863,18.6079
14.5045,-0.153118,18.6019
14.5293,-0.152377,18.5959
14.5541,-0.151639,18.59
14.579,-0.150905,18.584
14.6038,-0.150174,18.5781
14.6287,-0.149447,18.5721
14.6536,-0.148723,18.5662
14.6784,-0.148002,18.5602
14.7033,-0.147284,18.5543
14.7282,-0.14657,18.5484
14.7531,-0.145859,18.5424
14.778,-0.14515,18.5365
14.8029,-0.144446,18.5306
14.8278,-0.143744,18.5247
14.8527,-0.143045,18.5188
14.8776,-0.142349,18.5129
14.9025,-0.141657,18.507
14.9274,-0.140967,18.5011
14.9523,-0.14028,18.4952
14.9772,-0.139596,18.4893
15.0021,-0.138915,18.4834
15.0271,-0.138237,18.4775
15.052,-0.137562,18.4716
15.0769,-0.136889,18.4658
15.1019,-0.136219,18.4599
15.1268,-0.135552,18.454
15.1518,-0.134887,18.4482
15.1767,-0.134226,18.4423
15.2017,-0.133566,18.4364
15.2267,-0.13291,18.4306
15.2516,-0.132255,18.4247
15.2766,-0.131604,18.4189
15.3016,-0.130955,18.413
15.3265,-0.130308,18.4072
15.3515,-0.129663,18.4014
15.3765,-0.129021,18.3955
15.4015,-0.128382,18.3897
15.4265,-0.127744,18.3839
15.4515,-0.127109,18.3781
15.4765,-0.126477,18.3722
15.5015,-0.125846,18.3664
15.5265,-0.125218,18.3606
15.5515,-0.124591,18.3548
15.5765,-0.123967,18.349
15.6015,-0.123345,18.3432
15.6265,-0.122725,18.3374
15.6515,-0.122107,18.3316
15.6765,-0.121491,18.3258
15.7016,-0.120877,18.32
15.7266,-0.120264,18.3142
15.7516,-0.119654,18.3084
15.7767,-0.119045,18.3026
15.8017,-0.118439,18.2968
15.8267,-0.117834,18.291
15.8518,-0.117231,18.2852
15.8768,-0.116629,18.2794
15.9019,-0.116029,18.2737
15.9269,-0.115431,18.2679
15.952,-0.114835,18.2621
15.977,-0.11424,18.2563
16.0021,-0.113646,18.2505
16.0271,-0.113055,18.2448
16.0522,-0.112464,18.239
16.0773,-0.111875,18.2332
16.1023,-0.111288,18.2275
16.1274,-0.110702,18.2217
16.1525,-0.110117,18.2159
16.1776,-0.109533,18.2102
16.2026,-0.108951,18.2044
16.2277,-0.10837,18.1987
16.2528,-0.10779,18.1929
16.2779,-0.107212,18.1871
16.303,-0.106635,18.1814
16.328,-0.106058,18.1756
16.3531,-0.105483,18.1699
16.3782,-0.104909,18.1641
16.4033,-0.104336,18.1584
16.4284,-0.103764,18.1526
16.4535,-0.103193,18.1469
16.4786,-0.102622,18.1411
16.5037,-0.102053,18.1354
16.5288,-0.101485,18.1296
16.5539,-0.100917,18.1239
16.579,-0.10035,18.1181
16.6041,-0.099784,18.1124
16.6292,-0.0992186,18.1066
16.6543,-0.0986539,18.1009
16.6794,-0.0980899,18.0951
16.7046,-0.0975265,18.0894
16.7297,-0.0969637,18.0836
16.7548,-0.0964014,18.0779
16.7799,-0.0958397,18.0721
16.805,-0.0952784,18.0664
16.8301,-0.0947177,18.0606
16.8553,-0.0941573,18.0549
16.8804,-0.0935974,18.0492
16.9055,-0.0930378,18.0434
16.9306,-0.0924785,18.0377
16.9558,-0.0919195,18.0319
16.9809,-0.0913608,18.0262
17.006,-0.0908024,18.0204
17.0311,-0.0902441,18.0147
17.0563,-0.089686,18.0089
17.0814,-0.089128,18.0032
17.1065,-0.0885701,17.9974
17.1316,-0.0880123,17.9917
17.1568,-0.0874545,17.9859
17.1819,-0.0868968,17.9802
17.207,-0.086339,17.9744
17.2322,-0.0857811,17.9687
17.2573,-0.0852231,17.9629
17.2824,-0.084665,17.9571
17.3076,-0.0841067,17.9514
17.3327,-0.0835482,17.9456
17.3579,-0.0829895,17.9399
17.383,-0.0824306,17.9341
17.4081,-0.0818713,17.9284
17.4333,-0.0813117,17.9226
17.4584,-0.0807517,17.9168
17.4835,-0.0801914,17.9111
17.5087,-0.0796306,17.9053
17.5338,-0.0790694,17.8995
17.5589,-0.0785076,17.8937
17.5841,-0.0779454,17.888
17.6092,-0.0773825,17.8822
17.6344,-0.0768191,17.8764
17.6595,-0.0762551,17.8706
17.6846,-0.0756904,17.8649
17.7098,-0.075125,17.8591
17.7349,-0.0745588,17.8533
17.76,-0.073992,17.8475
17.7852,-0.0734243,17.8417
17.8103,-0.0728558,17.8359
17.8355,-0.0722864,17.8301
17.8606,-0.0717162,17.8244
17.8857,-0.071145,17.8186
17.9109,-0.0705729,17.8128
17.936,-0.0699998,17.807
17.9611,-0.0694257,17.8012
17.9863,-0.0688505,17.7953
18.0114,-0.0682742,17.7895
18.0365,-0.0676968,17.7837
18.0617,-0.0671183,17.7779
18.0868,-0.0665385,17.7721
18.1119,-0.0659576,17.7663
18.137,-0.0653754,17.7604
18.1622,-0.0647919,17.7546
18.1873,-0.0642071,17.7488
18.2124,-0.0636209,17.743
18.2375,-0.0630334,17.7371
18.2627,-0.0624444,17.7313
18.2878,-0.061854,17.7254
18.3129,-0.0612621,17.7196
18.338,-0.0606687,17.7138
18.3632,-0.0600737,17.7079
18.3883,-0.0594772,17.7021
18.4134,-0.058879,17.6962
18.4385,-0.0582792,17.6903
18.4636,-0.0576777,17.6845
18.4887,-0.0570745,17.6786
18.5138,-0.0564696,17.6727
18.539,-0.0558629,17.6668
18.5641,-0.0552543,17.661
18.5892,-0.0546439,17.6551
18.6143,-0.0540317,17.6492
18.6394,-0.0534175,17.6433
18.6645,-0.0528014,17.6374
18.6896,-0.0521833,17.6315
18.7147,-0.0515632,17.6256
18.7398,-0.050941,17.6197
18.7648,-0.0503199,17.6138
18.7897,-0.0496968,17.6079
18.8147,-0.0490716,17.602
18.8397,-0.0484443,17.5961
18.8646,-0.0478151,17.5902
18.8896,-0.0471838,17.5843
18.9145,-0.0465505,17.5784
18.9395,-0.0459152,17.5725
18.9645,-0.0452779,17.5666
18.9894,-0.0446386,17.5607
19.0144,-0.0439973,17.5548
19.0393,-0.043354,17.5488
19.0643,-0.0427088,17.5429
19.0892,-0.0420616,17.537
19.1142,-0.0414124,17.531
19.1391,-0.0407613,17.5251
19.1641,-0.0401082,17.5191
19.189,-0.0394532,17.5132
19.214,-0.0387962,17.5072
19.2389,-0.0381373,17.5013
19.2639,-0.0374766,17.4953
19.2888,-0.0368138,17.4893
19.3137,-0.0361492,17.4834
19.3387,-0.0354827,17.4774
19.3636,-0.0348143,17.4714
19.3886,-0.034144,17.4654
19.4135,-0.0334719,17.4595
19.4384,-0.0327978,17.4535
19.4634,-0.0321219,17.4475
19.4883,-0.0314441,17.4415
19.5132,-0.0307645,17.4355
19.5382,-0.0300831,17.4295
19.5631,-0.0293998,17.4235
19.588,-0.0287146,17.4175
19.613,-0.0280277,17.4114
19.6379,-0.0273389,17.4054
19.6628,-0.0266483,17.3994
19.6878,-0.0259559,17.3934
19.7127,-0.0252617,17.3873
19.7376,-0.0245657,17.3813
19.7626,-0.023868,17.3753
19.7875,-0.0231684,17.3692
19.8124,-0.0224671,17.3632
19.8374,-0.021764,17.3571
19.8623,-0.0210592,17.3511
19.8872,-0.0203526,17.345
19.9122,-0.0196443,17.339
19.9371,-0.0189342,17.3329
19.962,-0.0182224,17.3269
19.9869,-0.0175089,17.3208
20.0119,-0.0167937,17.3147
20.0368,-0.0160768,17.3086
20.0617,-0.0153581,17.3026
20.0867,-0.0146378,17.2965
20.1116,-0.0139157,17.2904
20.1365,-0.013192,17.2843
20.1615,-0.0124666,17.2782
20.1864,-0.0117396,17.2721
20.2113,-0.0110109,17.266
20.2363,-0.0102805,17.2599
20.2612,-0.00954848,17.2538
20.2861,-0.00881482,17.2477
20.3111,-0.00807952,17.2416
20.336,-0.0073426,17.2355
20.361,-0.00660405,17.2294
20.3859,-0.00586389,17.2232
20.4108,-0.00512212,17.2171
20.4358,-0.00437875,17.211
20.4607,-0.00363379,17.2049
20.4857,-0.00288724,17.1987
20.5106,-0.00213911,17.1926
20.5355,-0.0013894,17.1865
20.5605,-0.00063813,17.1803
20.5854,0.000114701,17.1742
